,IBB,IBB,IBB,IBB,IBB,IBB,IBB,IBB,XBI,XBI,XBI,XBI,XBI,XBI,XBI,XBI,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,BBH,BBH,BBH,BBH,BBH,BBH,BBH,BBH
2025-06-05 00:00:00-04:00,125.19901034440012,125.92726291679993,123.6128273328055,124.76006317138672,1476000,0.0,0.0,0.0,82.0383425986722,83.02472119273325,81.12171485600912,82.25753784179688,8085900,0.0,0.0,0.0,131.27870731555845,131.56363433456053,130.24711739492446,130.77764892578125,13705000,0.0,0.0,0.0,150.45580086772677,151.70951076917305,149.5403762864636,149.98814392089844,10500,0.0,0.0,0.0
2025-06-06 00:00:00-04:00,125.85743316150038,127.09445712892001,125.54817146132281,126.65550994873047,797400,0.0,0.0,0.0,82.9151259463252,84.14061560225387,82.9151259463252,83.9513168334961,10003500,0.0,0.0,0.0,131.46540139038387,132.47735270510216,131.44574762940502,132.02542114257812,9153500,0.0,0.0,0.0,151.58016427985172,152.23687601631485,151.34137105399765,151.78912353515625,6800,0.0,0.0,0.0
2025-06-09 00:00:00-04:00,127.88256368776915,128.11200781535135,125.90730898324729,127.28399658203125,2600600,0.0,0.0,0.0,84.72845655227157,85.05724942037679,83.1044307999232,83.96127319335938,11540800,0.0,0.0,0.0,131.99596138221335,132.44789299056666,131.05277564813423,131.79945373535156,9976600,0.0,0.0,0.0,151.83887269972982,152.94333688472773,150.88365427648228,152.29656982421875,11200,0.0,0.0,0.0
2025-06-10 00:00:00-04:00,127.71296730973526,129.229310855554,127.24409331714077,128.48110961914062,2771400,0.0,0.0,0.0,84.3797326133022,85.64507650363774,84.03100879022632,84.96756744384766,12066900,0.0,0.0,0.0,131.91732967181585,133.70543189610854,131.8976759135593,133.3026123046875,11488000,0.0,0.0,0.0,154.2069948092485,154.8239127306942,153.15228424967893,154.26669311523438,9000,0.0,0.0,0.0
2025-06-11 00:00:00-04:00,129.06971890306602,129.40889984373274,127.51345500213831,127.55335998535156,2652700,0.0,0.0,0.0,85.47570133117048,85.62515331261841,84.00112010309768,84.06090545654297,12058300,0.0,0.0,0.0,133.3321216532302,134.17705349560353,132.9685945290537,133.3714141845703,13644000,0.0,0.0,0.0,154.2368336268044,155.16220285562278,153.76917668434328,153.90847778320312,7100,0.0,0.0,0.0
2025-06-12 00:00:00-04:00,127.58327435307176,128.95996950056346,127.004663569665,128.69061279296875,2437900,0.0,0.0,0.0,83.60259311636635,84.4494775577928,83.18412604053928,84.05094146728516,8451100,0.0,0.0,0.0,133.38122153421963,134.44229968178846,133.115963240897,134.41282653808594,9809500,0.0,0.0,0.0,154.29655271834147,155.58011180571512,154.01793532781625,155.29156494140625,4900,0.0,0.0,0.0
2025-06-13 00:00:00-04:00,127.16428837543026,128.42126102220482,126.58567756978027,127.6930160522461,3170400,0.0,0.0,0.0,82.61621498333773,83.891524398002,82.47672849119905,83.2937240600586,11206500,0.0,0.0,0.0,133.6759703124302,134.92372171966537,133.30262383040085,133.7447509765625,13722800,0.0,0.0,0.0,154.19704299905572,155.1423015595719,154.19704299905572,154.54530334472656,9400,0.0,0.0,0.0
2025-06-16 00:00:00-04:00,128.1419325929499,128.18184518452892,126.02702190506966,127.54337310791016,2295500,0.0,0.0,0.0,83.40332595031357,83.61255569924555,82.0881620988525,83.0645751953125,9199000,0.0,0.0,0.0,134.02965858926618,134.43247820215618,132.7131415529888,133.3321075439453,14171000,0.0,0.0,0.0,152.9831230875376,154.47564136156234,152.9831230875376,154.01792907714844,13200,0.0,0.0,0.0
2025-06-17 00:00:00-04:00,126.7552721894735,127.31393432858017,124.84985686081399,125.01944732666016,2157100,0.0,0.0,0.0,82.52655384069526,83.24391733450416,81.70955821751163,81.79922485351562,11632800,0.0,0.0,0.0,132.7328071338634,133.03737296878472,130.95450904840357,131.13136291503906,13506000,0.0,0.0,0.0,153.48064258757503,153.48064258757503,150.903564453125,150.903564453125,3400,0.0,0.0,0.0
2025-06-18 00:00:00-04:00,125.0792968516017,126.46596258848136,124.08169516399923,125.4683609008789,1426900,0.0,0.0,0.0,82.00844628538269,83.11438029256033,81.22133962072378,82.35717010498047,9008100,0.0,0.0,0.0,131.1411806718298,131.76996609492096,130.1685368874044,130.9053955078125,12185300,0.0,0.0,0.0,150.95331361407935,152.27666653254823,150.7542990199295,151.4110107421875,7000,0.0,0.0,0.0
2025-06-20 00:00:00-04:00,126.10683506024439,126.59565776411381,124.47076126341966,125.20899200439453,1255900,0.0,0.0,0.0,82.80553031158698,82.98487119255037,81.39073425145611,82.07820129394531,8489200,0.0,0.0,0.0,131.35731293481282,131.45556673686775,130.08992284028687,130.27659606933594,13744900,0.0,0.0,0.0,152.037868362641,152.11747116117328,151.64981420897195,151.7692108154297,9700,0.0,0.0,0.0
2025-06-23 00:00:00-04:00,125.40850792599409,125.79757197741448,123.31354589270806,124.6403579711914,1782100,0.0,0.0,0.0,82.20474325421742,82.54352278953468,80.61047096606876,81.9755630493164,11661300,0.007,0.0,0.0,130.36544950337728,131.0367318121384,129.29930588098742,130.46417236328125,14181600,0.63,0.0,0.0,151.540365758379,152.2269266267287,149.43092950526307,150.0378875732422,13700,0.0,0.0,0.0
2025-06-24 00:00:00-04:00,125.61800673914469,127.41369287934636,124.94961541349628,127.10443878173828,1584700,0.0,0.0,0.0,82.68302942385043,83.86876540933316,82.0652455811817,83.52001953125,9675700,0.0,0.0,0.0,130.80966183238087,132.35952324411628,130.30621143813804,132.06336975097656,11272900,0.0,0.0,0.0,150.40604616431307,152.8239184963982,150.40604616431307,152.46571350097656,8300,0.0,0.0,0.0
2025-06-25 00:00:00-04:00,126.76524771019126,126.86500635796844,125.46836245579713,126.38616180419922,1024900,0.0,0.0,0.0,83.49012811250478,83.5499109481498,82.1848188536551,82.97198486328125,7246400,0.0,0.0,0.0,131.80672525072333,132.5668340518287,131.06634897170287,132.1818389892578,11996400,0.0,0.0,0.0,152.24680945500234,152.24680945500234,150.9533057564508,151.79905700683594,8400,0.0,0.0,0.0
2025-06-26 00:00:00-04:00,126.7552664472903,127.21416230466627,126.01704333856343,126.70539093017578,1728700,0.0,0.0,0.0,83.16130980824282,83.61966263348813,82.51363452831939,83.38052368164062,9316800,0.0,0.0,0.0,132.4582465285839,133.4256823902137,132.03377135372128,132.49774169921875,13177700,0.0,0.0,0.0,152.0677232399652,153.0527908283759,151.679669071685,151.9682159423828,4500,0.0,0.0,0.0
2025-06-27 00:00:00-04:00,126.80515148473282,127.43363780973505,125.5980543525938,126.16668701171875,1513900,0.0,0.0,0.0,83.30080596747271,83.82890795650412,82.23463564940269,82.71292114257812,11032700,0.0,0.0,0.0,132.5964664344788,133.39607042668854,131.9844117849524,132.21145629882812,13818500,0.0,0.0,0.0,152.0080242744684,152.91347387473613,151.361257208355,152.07766723632812,7100,0.0,0.0,0.0
2025-06-30 00:00:00-04:00,126.43604050907214,126.98472450232036,125.70779551195776,126.20659637451172,1516400,0.0,0.0,0.0,82.9620223845217,83.45026659181708,82.39406266523412,82.6332015991211,8503400,0.0,0.0,0.0,132.1818303547056,133.2183600902235,132.08312256174716,133.06040954589844,12407700,0.0,0.0,0.0,152.10751375660766,152.78412996362047,151.82891154862642,152.51547241210938,9700,0.0,0.0,0.0
2025-07-01 00:00:00-04:00,126.08687437657888,129.63833388381028,125.39852678919651,127.32389831542969,1766700,0.0,0.0,0.0,82.16488523180298,84.56626379721614,81.7463901829053,82.78266906738281,11537600,0.0,0.0,0.0,132.85312182739983,135.99231003231722,132.73466644245775,134.95579528808594,21204300,0.0,0.0,0.0,152.346321233421,156.71442426107316,152.346321233421,154.73434448242188,8100,0.0,0.0,0.0
2025-07-02 00:00:00-04:00,127.25407072112428,129.638338180945,126.88496296234261,129.2393035888672,1638400,0.0,0.0,0.0,82.70295462449369,84.96482726749699,82.41399158162719,84.4865493774414,10887400,0.0,0.0,0.0,134.28450889438275,134.54116724165178,133.50465252880034,133.62310791015625,13720400,0.0,0.0,0.0,154.76418889646106,156.6845703125,154.76418889646106,156.6845703125,5800,0.0,0.0,0.0
2025-07-03 00:00:00-04:00,129.638334035123,129.97751494976154,128.9001185411677,129.68821716308594,659000,0.0,0.0,0.0,84.70576391657737,85.15415039232288,84.11787148619474,84.9349365234375,4956000,0.0,0.0,0.0,133.81066819107352,134.1561680637348,133.43553941099083,133.7613067626953,7282700,0.0,0.0,0.0,156.99302442915013,157.09253172268393,156.35621722550536,156.91342163085938,6700,0.0,0.0,0.0
2025-07-07 00:00:00-04:00,129.0996436390254,129.63834187590385,126.8051566136955,127.81272888183594,1987800,0.0,0.0,0.0,84.56626027235382,84.82532428110754,82.72287518230624,83.28087615966797,8494300,0.0,0.0,0.0,133.71195044173513,133.71195044173513,131.93504439319838,132.6359405517578,14052300,0.0,0.0,0.0,155.81891272119222,155.81891272119222,154.1373397157479,154.9034881591797,10100,0.0,0.0,0.0
2025-07-08 00:00:00-04:00,127.93245416931877,130.21695548386253,127.7528779383995,129.01983642578125,2335800,0.0,0.0,0.0,83.4004424019676,85.0545050645316,83.15133712884095,84.40682983398438,9617300,0.0,0.0,0.0,132.53723242563007,134.47208924091456,132.29044030986904,133.23812866210938,19485900,0.0,0.0,0.0,154.92339623984424,157.67958428030505,154.92339623984424,156.6149139404297,3800,0.0,0.0,0.0
2025-07-09 00:00:00-04:00,130.33665116691427,132.26203029182088,129.6782456382778,131.97271728515625,2454200,0.0,0.0,0.0,85.33350428625378,87.59538449053218,85.23386369446435,87.55552673339844,14875400,0.0,0.0,0.0,133.5145085186925,134.17590945203932,132.6951570470261,133.75143432617188,13963900,0.0,0.0,0.0,159.14225888797554,159.15220354453464,157.41093213773954,158.25669860839844,7000,0.0,0.0,0.0
2025-07-10 00:00:00-04:00,132.13234871810255,133.838254408046,131.4340305376734,133.3294677734375,1513700,0.0,0.0,0.0,87.55552850590081,88.29287802257758,86.7284971333351,88.0636978149414,9903200,0.0,0.0,0.0,133.77118174059788,135.8639889488692,133.26773128951535,134.57080078125,17668300,0.0,0.0,0.0,158.26664589355875,160.68453355357525,158.26664589355875,160.33627319335938,7600,0.0,0.0,0.0
2025-07-11 00:00:00-04:00,132.45157667820962,132.71094762985487,131.04495468409422,131.27439880371094,1653100,0.0,0.0,0.0,87.26656576934236,87.59538657194169,86.38971029574418,86.70856475830078,7716800,0.0,0.0,0.0,134.13642498347465,134.13642498347465,132.62605878455554,133.4552764892578,14246600,0.0,0.0,0.0,158.97310385973805,158.97310385973805,157.2517218177183,157.4308319091797,10800,0.0,0.0,0.0
2025-07-14 00:00:00-04:00,130.81552806801378,132.21216449019852,130.59605445564256,131.57369995117188,746000,0.0,0.0,0.0,86.51925260790404,88.23309824837129,86.42957074890317,87.95409393310547,6410900,0.0,0.0,0.0,132.92221920980884,133.57375396978532,132.6754271094839,133.29734802246094,11095400,0.0,0.0,0.0,156.6149223785243,158.29649551349166,156.6149223785243,157.9681396484375,7300,0.0,0.0,0.0
2025-07-15 00:00:00-04:00,132.18221636359357,132.50145619278464,128.62077122737097,128.74049377441406,1471800,0.0,0.0,0.0,88.3825550770134,88.41245409798381,85.38333281731965,85.60254669189453,12109600,0.0,0.0,0.0,133.49477156677975,133.73169739312718,130.7701923472553,130.89852905273438,17095600,0.0,0.0,0.0,158.42584871523772,158.42584871523772,154.94330590496148,155.07266235351562,4900,0.0,0.0,0.0
2025-07-16 00:00:00-04:00,129.16946707503627,131.13474369082218,129.16946707503627,130.86538696289062,1051100,0.0,0.0,0.0,86.16053221680929,87.5754483294036,86.13064080066975,87.50569915771484,13045500,0.0,0.0,0.0,131.431601471448,132.69517583088702,131.29339849660295,132.52735900878906,14142100,0.0,0.0,0.0,155.79901041431685,157.10247395300226,155.77910591938118,157.092529296875,5000,0.0,0.0,0.0
2025-07-17 00:00:00-04:00,130.76563621362985,131.97272577898002,130.5661189126507,131.42405700683594,1026100,0.0,0.0,0.0,87.60534530384788,88.42241033922342,87.38613143546347,87.80463409423828,8903900,0.0,0.0,0.0,131.5796611521636,131.96465620148686,130.58262655340167,131.01698303222656,15740900,0.0,0.0,0.0,157.12237956255217,157.62983031690308,156.5651751618497,157.13232421875,7300,0.0,0.0,0.0
2025-07-18 00:00:00-04:00,131.8330633943076,132.64113358754483,129.12957121272493,129.4188690185547,1114300,0.0,0.0,0.0,87.95409262927674,88.74126625954746,85.7719354538075,85.96125030517578,14199700,0.0,0.0,0.0,131.362497550558,131.53031435992563,129.97058658328166,130.1482696533203,13245500,0.0,0.0,0.0,157.30147970401163,157.30147970401163,154.54530676006925,154.66470336914062,3000,0.0,0.0,0.0
2025-07-21 00:00:00-04:00,129.98750466331435,130.58605655049934,128.5309994823291,128.8203125,956600,0.0,0.0,0.0,86.17050058827104,87.22670452791908,85.35343558546809,85.56268310546875,9134900,0.0,0.0,0.0,130.21738324248702,130.62212588912115,129.34867025712478,129.40789794921875,9468700,0.0,0.0,0.0,154.62488711589242,155.45074904944116,153.97813527022075,154.01792907714844,15600,0.0,0.0,0.0
2025-07-22 00:00:00-04:00,129.5385737820085,132.86057371276436,129.5385737820085,132.52139282226562,1037600,0.0,0.0,0.0,85.37336382892883,86.52920840162191,85.19400771912078,86.41960906982422,8446500,0.0,0.0,0.0,129.62508940548238,132.09301058086052,129.62508940548238,131.8166046142578,16681900,0.0,0.0,0.0,154.67465426543896,159.888524023661,154.67465426543896,159.7890167236328,13200,0.0,0.0,0.0
2025-07-23 00:00:00-04:00,133.8382487202225,135.3346512813461,133.16985740291724,135.0852508544922,1292700,0.0,0.0,0.0,87.30641524709101,88.39251054394833,86.52920044136265,87.90426635742188,12211700,0.0,0.0,0.0,133.52438890016148,134.57080002995215,133.07029988320903,134.5214385986328,16624000,0.0,0.0,0.0,161.80889021210677,162.64471205631537,160.88353609027746,162.5651092529297,20500,0.0,0.0,0.0
2025-07-24 00:00:00-04:00,135.11517985123507,136.03297161008882,134.7261157880015,135.10519409179688,1073100,0.0,0.0,0.0,87.95409482164487,88.2430578780931,86.94771489639349,87.17688751220703,10815700,0.0,0.0,0.0,134.3832220993207,135.1729446689468,133.80078136918164,134.01795959472656,11054800,0.0,0.0,0.0,163.35115863896164,164.88348600043244,163.35115863896164,164.29641723632812,12400,0.0,0.0,0.0
2025-07-25 00:00:00-04:00,135.31469720177444,135.5541270954665,134.0078413792013,135.17503356933594,924300,0.0,0.0,0.0,87.25659762604366,87.55552700442715,86.41960752991368,87.29645538330078,9111500,0.0,0.0,0.0,134.50168475014348,134.94590748534347,133.99823432531593,134.72872924804688,9539900,0.0,0.0,0.0,163.97802483039408,164.5252846144222,163.15216282589392,164.15711975097656,7500,0.0,0.0,0.0
2025-07-28 00:00:00-04:00,134.95555272314158,135.45435355822775,133.29953029732903,133.78836059570312,2209700,0.0,0.0,0.0,87.37617202361356,87.86441625264683,85.76196704330626,86.26017761230469,12818500,0.0,0.0,0.0,134.3930999860529,134.63989207615973,133.1986196422186,133.5540008544922,9780300,0.0,0.0,0.0,163.76905386516955,163.90835496544636,162.42579650878906,162.42579650878906,5900,0.0,0.0,0.0
2025-07-29 00:00:00-04:00,133.64870774872193,133.98788869060698,132.76084279955538,133.53897094726562,1284500,0.0,0.0,0.0,86.3398974694796,86.5092872469553,85.13422874412669,85.53279113769531,11511500,0.0,0.0,0.0,132.18183433492052,133.36644839003625,131.23416116642005,132.7050323486328,14967600,0.0,0.0,0.0,162.64470330294813,163.32130432128906,162.5054022001908,163.32130432128906,5300,0.0,0.0,0.0
2025-07-30 00:00:00-04:00,133.93798796751898,135.07525320497535,132.5712786197685,133.37933349609375,967600,0.0,0.0,0.0,86.57903360901345,87.49573924773897,85.40325634122547,85.93135833740234,11644000,0.0,0.0,0.0,133.1492576295985,133.45527737529474,131.92516358382153,132.46810913085938,11634600,0.0,0.0,0.0,164.01781069796428,164.19692079255543,162.09744440108648,162.95315551757812,4000,0.0,0.0,0.0
2025-07-31 00:00:00-04:00,133.3793373404723,135.39449693236114,132.11237898484882,132.44158935546875,2140500,0.0,0.0,0.0,85.79185946749502,87.15695917931644,85.02461852715689,85.35343933105469,11802100,0.0,0.0,0.0,131.3131404341884,132.07324923164398,128.3121401623586,128.75636291503906,26441600,0.0,0.0,0.0,163.32131283887492,165.18198091903216,160.89348047904573,161.23178100585938,5600,0.0,0.0,0.0
2025-08-01 00:00:00-04:00,131.7632276889815,133.0700834142395,130.66585978568457,132.72091674804688,1944700,0.0,0.0,0.0,84.52640533077346,85.73207397224883,84.08797760584066,85.62246704101562,9334100,0.0,0.0,0.0,129.0229126901873,129.71392758877383,128.19369481188346,129.44740295410156,20736200,0.0,0.0,0.0,160.53527510690296,161.84869858370033,159.26166062298677,161.7491912841797,5100,0.0,0.0,0.0
2025-08-04 00:00:00-04:00,133.28956039444182,135.38453000064328,132.51143230578268,135.0453338623047,960600,0.0,0.0,0.0,85.60253811946347,86.64877568594792,84.6658998772007,86.50927734375,7662100,0.0,0.0,0.0,129.70404531128287,131.3624959261018,129.67443146664263,131.30325317382812,11331000,0.0,0.0,0.0,162.95315394137464,164.38597395351826,162.43574334083803,164.35610961914062,4800,0.0,0.0,0.0
2025-08-05 00:00:00-04:00,133.7783897003825,134.09761431844134,132.5014607837603,133.0900421142578,1642400,0.0,0.0,0.0,86.22031486988196,87.10712902326262,85.35343339527927,86.53916931152344,8943700,0.0,0.0,0.0,130.75045851106879,131.2440427372812,130.34571583045576,130.79981994628906,14319200,0.0,0.0,0.0,161.68948150495217,161.68948150495217,160.37605812134805,160.42581176757812,11000,0.0,0.0,0.0
2025-08-06 00:00:00-04:00,132.61118575096378,132.6411278061737,130.23690407258798,131.17465209960938,2477000,0.0,0.0,0.0,85.87157855595923,86.07085975334975,84.67587616743532,85.8217544555664,11585000,0.0,0.0,0.0,130.24700105139092,130.3555901778651,128.67740691116862,128.83534240722656,14342800,0.0,0.0,0.0,157.58007501389952,157.58007501389952,156.21691317774906,156.94326782226562,4700,0.0,0.0,0.0
2025-08-07 00:00:00-04:00,131.33424352761853,131.69338070970744,129.93760738737964,130.91525268554688,1468400,0.0,0.0,0.0,85.42319240591317,85.58261584405162,84.21751606993105,85.01465606689453,9802700,0.0,0.0,0.0,128.1048413284909,128.56881165923048,126.31806148895143,127.35458374023438,24421900,0.0,0.0,0.0,157.0129343971787,157.28159195293907,155.66966180105862,156.70448303222656,7000,0.0,0.0,0.0
2025-08-08 00:00:00-04:00,131.70338656181028,132.62117834002214,131.12477572337775,131.72332763671875,1306800,0.0,0.0,0.0,85.11429360855156,85.65236194686008,84.7356563047449,85.12425994873047,6667100,0.0,0.0,0.0,127.57176323682862,128.76624358287683,127.57176323682862,128.48983764648438,13747100,0.0,0.0,0.0,158.75420155459318,159.18204951831794,158.2467356092583,158.5452423095703,4600,0.0,0.0,0.0
2025-08-11 00:00:00-04:00,131.3641881165673,132.41167297445074,131.04496347943953,131.42405700683594,1507200,0.0,0.0,0.0,84.70576753976451,85.66233097047015,84.50647874039433,84.85523223876953,6216000,0.0,0.0,0.0,128.61814880371094,129.63494599188417,128.4700795866429,128.61814880371094,14474000,0.0,0.0,0.0,158.44574512700717,159.45070196379072,157.98803284348656,158.23678588867188,3100,0.0,0.0,0.0
2025-08-12 00:00:00-04:00,131.583649857769,133.73847304744675,131.5038551223228,133.67861938476562,2002000,0.0,0.0,0.0,85.17408357363998,86.72849814093375,85.06447663855234,86.60892486572266,9684500,0.0,0.0,0.0,128.6675231653991,129.54610242197603,128.46022624066424,129.50662231445312,17219500,0.0,0.0,0.0,158.4656437984667,160.86362693952745,158.4656437984667,160.81387329101562,14800,0.0,0.0,0.0
2025-08-13 00:00:00-04:00,134.21733638101026,136.9806975655395,134.17743900769574,136.77120971679688,2026800,0.0,0.0,0.0,87.166923079885,89.47861977837479,86.95766795446816,89.19961547851562,14986100,0.0,0.0,0.0,130.12852739321193,131.65862614734408,129.96069553341138,131.57965087890625,15069900,0.0,0.0,0.0,161.51039704471444,163.99792769030688,161.51039704471444,163.9680633544922,3400,0.0,0.0,0.0
2025-08-14 00:00:00-04:00,135.90328155845035,137.18021057520792,135.35459755386046,136.9407958984375,1944100,0.0,0.0,0.0,88.1733063762093,89.57826386171116,88.15338129791623,89.24944305419922,11579800,0.0,0.0,0.0,131.3526130904398,132.37927656945962,130.71095971329717,132.24107360839844,15464000,0.0,0.0,0.0,162.59495251940933,164.27652562117808,162.59495251940933,164.21681213378906,3500,0.0,0.0,0.0
2025-08-15 00:00:00-04:00,137.6191454115106,138.5369371084391,137.0604909196579,138.4272003173828,1627000,0.0,0.0,0.0,89.44872186890834,90.415251585381,89.17969150760385,90.35546875,10672400,0.0,0.0,0.0,133.74156025794005,134.8471990231599,133.44540674827414,134.4622039794922,13929600,0.0,0.0,0.0,165.10236716270853,166.0774900508556,164.97302590085,166.01779174804688,5700,0.0,0.0,0.0
2025-08-18 00:00:00-04:00,138.63670756229112,139.3449962351326,137.94835996319608,138.04812622070312,1143700,0.0,0.0,0.0,90.27575727704523,91.01310682075712,89.79747936840143,89.88715362548828,6353200,0.0,0.0,0.0,134.7780883864766,135.42962308729335,134.07720732047113,134.14630126953125,12572000,0.0,0.0,0.0,166.3361898554942,167.06254451996531,165.2615748433373,165.43072509765625,8100,0.0,0.0,0.0
2025-08-19 00:00:00-04:00,138.06806703335585,138.7564146311492,137.35977836185378,137.55929565429688,1142600,0.0,0.0,0.0,89.34908215244731,89.43876400848858,88.28291183251692,88.4822006225586,8271800,0.0,0.0,0.0,134.1265629563263,135.45924629438366,134.03772141725423,135.00514221191406,13578200,0.0,0.0,0.0,165.4108327065007,166.50533701102103,165.4108327065007,165.7192840576172,5500,0.0,0.0,0.0
2025-08-20 00:00:00-04:00,137.25004616445864,138.45713571859315,136.9906751978151,138.08802795410156,1484400,0.0,0.0,0.0,88.23308788582445,89.05015285077408,87.86440935694753,88.90068817138672,7956400,0.0,0.0,0.0,135.2519387934086,136.43655293897473,135.2519387934086,135.73565673828125,14607000,0.0,0.0,0.0,167.0426628095346,167.0426628095346,165.91829409901104,166.48545837402344,4000,0.0,0.0,0.0
2025-08-21 00:00:00-04:00,137.66902853875314,138.98587003142876,136.79113421030274,138.4272003173828,929700,0.0,0.0,0.0,88.29288099992714,89.70779724512752,87.91424368985795,89.59819030761719,8439100,0.0,0.0,0.0,135.44937178679132,136.6833321865351,135.18283212280858,135.2815399169922,13218900,0.0,0.0,0.0,165.01281623224676,166.96304678477506,165.01281623224676,165.89837646484375,4000,0.0,0.0,0.0
2025-08-22 00:00:00-04:00,139.27517927552012,141.32026588321807,138.91604204088927,139.50462341308594,1313600,0.0,0.0,0.0,89.96686951312962,91.65082374484034,89.6380486982825,90.59461212158203,9891300,0.0,0.0,0.0,136.0318014812864,137.23614807189773,136.0318014812864,136.3970489501953,11898600,0.0,0.0,0.0,166.31628483615452,167.62970824110263,166.2068328857422,166.2068328857422,4500,0.0,0.0,0.0
2025-08-25 00:00:00-04:00,139.6542671024731,139.9535354339454,136.561695751579,136.74127197265625,1575300,0.0,0.0,0.0,90.55474542148238,90.85367478766449,88.28290656518494,88.47222900390625,8513200,0.0,0.0,0.0,136.36742515120233,136.48588052425774,134.35360849429767,134.4523162841797,10681000,0.0,0.0,0.0,166.0973875307494,166.0973875307494,163.30140553872525,163.5203094482422,3600,0.0,0.0,0.0
2025-08-26 00:00:00-04:00,137.06049727039732,138.23767519465466,136.76121371526793,138.13790893554688,1412100,0.0,0.0,0.0,88.7512309554208,89.62807882502702,88.39251873556142,89.57826232910156,6180600,0.0,0.0,0.0,134.8373235360951,135.40988299610115,134.59053144452324,135.2914276123047,11397500,0.0,0.0,0.0,164.16706808930905,164.68446350097656,163.9680535034725,164.68446350097656,1700,0.0,0.0,0.0
2025-08-27 00:00:00-04:00,137.72888645945457,138.62673711099117,137.65906225691148,138.2576141357422,1071500,0.0,0.0,0.0,89.46865497012283,90.1561879886022,89.31919027887645,89.96686553955078,5737100,0.0,0.0,0.0,135.23221096548318,135.94297345230115,134.97553752896854,135.21246337890625,8321700,0.0,0.0,0.0,164.3461595828353,164.5650634765625,164.09740653838904,164.5650634765625,1300,0.0,0.0,0.0
2025-08-28 00:00:00-04:00,138.25761834052594,138.66663869792555,137.49944651540488,137.8785400390625,1240000,0.0,0.0,0.0,90.05653979304462,90.80385564718655,89.70779391486305,89.96686553955078,4462900,0.0,0.0,0.0,135.0742434323927,135.09399101648916,134.01796609663398,134.6793670654297,9165700,0.0,0.0,0.0,163.2019080453917,163.72926330566406,163.2019080453917,163.72926330566406,1700,0.0,0.0,0.0
2025-08-29 00:00:00-04:00,137.79872353135772,138.52696848815452,137.30989323312784,137.8885040283203,1213400,0.0,0.0,0.0,89.91703837615559,90.3554660949733,89.01029912379772,89.52843475341797,5049800,0.0,0.0,0.0,134.78795522519732,135.70602959174025,134.62013841905357,135.66653442382812,9655700,0.0,0.0,0.0,163.46060470289157,164.35610961914062,163.46060470289157,164.35610961914062,4700,0.0,0.0,0.0
2025-09-02 00:00:00-04:00,138.86615269931443,140.76160505039746,138.69656223807223,140.07325744628906,1826200,0.0,0.0,0.0,90.9632862094756,93.1753423426666,90.77396376140017,92.54759216308594,14515200,0.0,0.0,0.0,135.13347511031506,135.97257423475943,134.7089999491683,135.7948760986328,13325300,0.0,0.0,0.0,164.92327257033395,165.5401752774482,164.08746596404728,165.50038146972656,4900,0.0,0.0,0.0
2025-09-03 00:00:00-04:00,140.0533032983341,141.6394863620991,139.37494144296068,140.02337646484375,1653000,0.0,0.0,0.0,92.7369085504376,94.52050317548078,92.27855577113273,93.31483459472656,9128600,0.0,0.0,0.0,135.35064414535833,135.9922975053472,134.4918125576517,135.15321350097656,12586000,0.0,0.0,0.0,166.5252408179233,166.5252408179233,164.32625719642587,164.9033660888672,3100,0.0,0.0,0.0
2025-09-04 00:00:00-04:00,139.93358725838996,140.36254865985987,138.9060587799648,140.01339721679688,1698500,0.0,0.0,0.0,93.25504845648774,93.63369334533293,92.15898675096233,93.13548278808594,7801200,0.0,0.0,0.0,135.04462862764677,135.70602959174025,134.3338662351597,135.66653442382812,11778600,0.0,0.0,0.0,165.241694758752,165.241694758752,164.23672265039932,164.8237762451172,1800,0.0,0.0,0.0
2025-09-05 00:00:00-04:00,140.31267127109604,142.87651491486335,140.31267127109604,142.77674865722656,3304600,0.0,0.0,0.0,93.38458944000806,95.30768252334572,93.36465676025476,95.12832641601562,13163100,0.0,0.0,0.0,135.5184536803958,136.6043447607643,135.2914092046794,136.1304931640625,14664000,0.0,0.0,0.0,167.042650888617,167.65955358638195,166.95308825290832,167.5301971435547,4200,0.0,0.0,0.0
2025-09-08 00:00:00-04:00,142.39768525144646,142.39768525144646,140.70175002751202,141.86895751953125,2216200,0.0,0.0,0.0,94.64008331338401,94.7397239070621,93.46430606296657,94.09204864501953,10459300,0.0,0.0,0.0,135.69616644949534,136.10089402043982,134.6201415125636,136.08116149902344,15753300,0.0,0.0,0.0,167.53019568121545,167.53019568121545,166.11728020928234,167.0824432373047,5900,0.0,0.0,0.0
2025-09-09 00:00:00-04:00,142.36773910873907,142.88648101018313,141.2005317750068,142.59718322753906,2018500,0.0,0.0,0.0,94.06215722673178,94.65004205089305,93.32480771100902,94.64008331298828,6725100,0.0,0.0,0.0,136.28846273560447,137.18678956731415,135.95282910496368,136.81166076660156,12249600,0.0,0.0,0.0,166.8536023684182,167.8784637451172,166.8536023684182,167.8784637451172,1900,0.0,0.0,0.0
