,CRSP,CRSP,CRSP,CRSP,CRSP,CRSP,CRSP,VRTX,VRTX,VRTX,VRTX,VRTX,VRTX,VRTX,BEAM,BEAM,BEAM,BEAM,BEAM,BEAM,BEAM,NTLA,NTLA,NTLA,NTLA,NTLA,NTLA,NTLA,EDIT,EDIT,EDIT,EDIT,EDIT,EDIT,EDIT,NVS,NVS,NVS,NVS,NVS,NVS,NVS,PFE,PFE,PFE,PFE,PFE,PFE,PFE,BMY,BMY,BMY,BMY,BMY,BMY,BMY,EMMS,EMMS,EMMS,EMMS,EMMS,EMMS,EMMS,SGMO,SGMO,SGMO,SGMO,SGMO,SGMO,SGMO,GSK,GSK,GSK,GSK,GSK,GSK,GSK,AZN,AZN,AZN,AZN,AZN,AZN,AZN,LLY,LLY,LLY,LLY,LLY,LLY,LLY,BIIB,BIIB,BIIB,BIIB,BIIB,BIIB,BIIB,JNJ,JNJ,JNJ,JNJ,JNJ,JNJ,JNJ,IMVT,IMVT,IMVT,IMVT,IMVT,IMVT,IMVT,CABA,CABA,CABA,CABA,CABA,CABA,CABA,INSM,INSM,INSM,INSM,INSM,INSM,INSM,LIFE,LIFE,LIFE,LIFE,LIFE,LIFE,LIFE
2021-06-02 00:00:00-04:00,115.18000030517578,117.23999786376953,112.65499877929688,114.73999786376953,881300,0.0,0.0,210.0,212.2100067138672,208.4499969482422,210.3800048828125,1559000,0.0,0.0,75.19999694824219,79.69999694824219,74.80000305175781,79.62999725341797,525000,0.0,0.0,73.48999786376953,75.37000274658203,71.19999694824219,72.77999877929688,1184100,0.0,0.0,34.0,35.08000183105469,33.7599983215332,35.040000915527344,870100,0.0,0.0,73.69903129670708,73.97269228741543,73.56634181165089,73.71561431884766,1762300,0.0,0.0,29.904972842446973,30.129415638516303,29.82758020010447,30.02106475830078,19629000,0.0,0.0,53.36449268171482,53.511727894510464,52.791914765638005,52.91461181640625,7517300,0.0,0.0,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,0,0.0,0.0,10.59000015258789,10.869999885559082,10.59000015258789,10.859999656677246,1103100,0.0,0.0,31.250592534777542,31.388940016503238,31.20989917712427,31.24245262145996,2931200,0.0,0.0,100.59629635437705,101.22637061266755,100.5602911300041,100.99234008789062,3038900,0.0,0.0,189.83885878059635,191.6608422261019,189.11388770457182,189.95333862304688,2030300,0.0,0.0,269.2699890136719,271.8599853515625,267.7799987792969,269.3500061035156,1187500,0.0,0.0,144.4391559396962,145.6886836546178,144.27313179113884,145.22557067871094,6806000,0.0,0.0,9.800000190734863,10.40999984741211,9.619999885559082,9.920000076293945,5856600,0.0,0.0,11.0,11.199999809265137,10.010000228881836,10.329999923706055,65800,0.0,0.0,25.1200008392334,25.540000915527344,24.670000076293945,25.489999771118164,915200,0.0,0.0,,,,,,,
2021-06-03 00:00:00-04:00,112.94000244140625,114.98999786376953,109.68000030517578,109.83000183105469,1068900,0.0,0.0,209.0399932861328,211.47999572753906,208.5,211.14999389648438,1447600,0.0,0.0,78.80000305175781,81.25,75.87999725341797,79.77999877929688,681400,0.0,0.0,71.2300033569336,72.33999633789062,69.55000305175781,71.51000213623047,1363000,0.0,0.0,34.48400115966797,34.869998931884766,32.689998626708984,33.36000061035156,1253400,0.0,0.0,73.75707808964019,74.08878913358596,73.57463321928046,74.06391143798828,1916400,0.0,0.0,29.997838724886634,30.214543395188947,29.89722890002645,30.160367965698242,17376300,0.0,0.0,52.7346568180451,53.23362024656382,52.58742160568497,53.00458908081055,7819400,0.0,0.0,2.5,2.700000047683716,2.5,2.700000047683716,3800,0.0,0.0,10.800000190734863,10.960000038146973,10.699999809265137,10.770000457763672,691200,0.0,0.0,31.258727855084178,31.511012379970975,31.19362407398037,31.502872467041016,4298600,0.0,0.0,100.41628441270855,101.51441987562511,100.32627477271275,101.26239013671875,2748850,0.0,0.0,189.81974454281146,194.25544799117696,189.45725181559274,193.3587646484375,3066600,0.0,0.0,271.489990234375,272.8699951171875,266.42999267578125,272.54998779296875,1311600,0.0,0.0,144.95468972032043,146.0556729830831,144.79741211126748,145.08575439453125,5808800,0.0,0.0,9.850000381469727,10.850000381469727,9.760000228881836,10.729999542236328,3257100,0.0,0.0,10.270000457763672,10.96500015258789,10.100000381469727,10.1899995803833,36100,0.0,0.0,25.239999771118164,25.729999542236328,24.559999465942383,25.170000076293945,727300,0.0,0.0,,,,,,,
2021-06-04 00:00:00-04:00,110.75700378417969,114.55000305175781,110.61000061035156,113.29000091552734,665900,0.0,0.0,211.67999267578125,212.97999572753906,209.38999938964844,209.92999267578125,1601800,0.0,0.0,80.5,84.44999694824219,80.5,82.61000061035156,567300,0.0,0.0,72.70999908447266,75.91000366210938,71.5199966430664,72.23999786376953,1099400,0.0,0.0,34.0,34.7599983215332,33.45000076293945,33.66999816894531,816900,0.0,0.0,74.47026062011719,74.77709393714105,74.30439878809433,74.47026062011719,1627600,0.0,0.0,30.222287023468667,30.570559814353352,30.199069821523025,30.2996826171875,19375300,0.0,0.0,53.15181828911756,53.35631126981639,53.05365941175513,53.11909866333008,8046000,0.0,0.0,2.700000047683716,2.75,2.700000047683716,2.75,6400,0.0,0.0,10.829999923706055,10.949999809265137,10.739999771118164,10.890000343322754,757100,0.0,0.0,31.608676767504143,31.70633401352603,31.53543305687076,31.657506942749023,6033800,0.0,0.0,101.96445988618105,102.72055585854554,101.83844503533602,102.25249481201172,2434400,0.0,0.0,193.44464899593413,195.02815329289234,192.01377477580198,192.71014404296875,2817700,0.0,0.0,274.1700134277344,291.7099914550781,273.3699951171875,286.1400146484375,2956200,0.0,0.0,145.93335871909096,146.42269800448963,144.937227078225,145.0246124267578,6510300,0.0,0.0,10.743000030517578,10.743000030517578,9.800000190734863,9.930000305175781,3704300,0.0,0.0,10.140000343322754,10.543000221252441,9.670000076293945,9.930000305175781,60900,0.0,0.0,25.18000030517578,25.729999542236328,24.760000228881836,25.329999923706055,541000,0.0,0.0,,,,,,,
2021-06-07 00:00:00-04:00,114.0199966430664,120.44599914550781,112.4800033569336,119.19999694824219,1193500,0.0,0.0,210.5800018310547,211.57000732421875,208.6199951171875,209.16000366210938,2258900,0.0,0.0,83.38999938964844,86.51000213623047,82.33000183105469,85.38999938964844,704800,0.0,0.0,72.47000122070312,79.47000122070312,71.7699966430664,77.66000366210938,1233300,0.0,0.0,33.97999954223633,36.34000015258789,33.32099914550781,35.5099983215332,1192700,0.0,0.0,74.55318917312488,74.6609946198608,74.25464419926018,74.3624496459961,2632600,0.0,0.0,30.24550446648374,30.64794970838554,30.160370797194595,30.17584991455078,24110700,0.0,0.0,53.19271596249091,53.50354930364484,52.947328117014,52.98004150390625,7974100,0.0,0.0,2.5799999237060547,2.5999999046325684,2.549999952316284,2.5999999046325684,7100,0.0,0.0,10.930000305175781,11.550000190734863,10.8100004196167,11.399999618530273,1289900,0.0,0.0,31.72260282117772,31.730742733920884,31.519148465137995,31.535425186157227,4290300,0.0,0.0,101.92846105315422,102.54053616733452,101.44240079772034,101.53241729736328,3141300,0.0,0.0,192.6814876081682,222.57720993005148,192.5288575631186,212.265380859375,17231400,0.0,0.0,295.3500061035156,468.54998779296875,286.0,395.8500061035156,17954100,0.0,0.0,145.05084294536476,145.33046542805525,143.85374085753898,144.0372314453125,5362800,0.0,0.0,10.010000228881836,10.760000228881836,10.0,10.199999809265137,2573300,0.0,0.0,9.979999542236328,9.979999542236328,8.550000190734863,8.5600004196167,388100,0.0,0.0,25.3700008392334,27.309999465942383,25.3700008392334,26.969999313354492,1063400,0.0,0.0,,,,,,,
2021-06-08 00:00:00-04:00,121.45999908447266,122.63999938964844,115.01000213623047,118.91000366210938,865300,0.0,0.0,210.6999969482422,213.1699981689453,209.1300048828125,211.1300048828125,1917200,0.0,0.0,86.9000015258789,88.66000366210938,80.72000122070312,85.5999984741211,537900,0.0,0.0,79.69999694824219,81.2300033569336,74.01000213623047,78.9800033569336,1053700,0.0,0.0,36.029998779296875,36.61000061035156,34.08000183105469,35.9900016784668,894600,0.0,0.0,74.98442191061245,74.9927165845596,74.13025397654653,74.37904357910156,3315900,0.0,0.0,30.237772271165742,30.26873051492826,29.781148508860745,30.0675048828125,18880300,0.0,0.0,53.012766606638486,53.0782058684433,51.712194041583224,52.104820251464844,14421200,0.0,0.0,2.75,2.8299999237060547,2.700000047683716,2.8299999237060547,35700,0.0,0.0,11.489999771118164,11.569999694824219,11.100000381469727,11.5600004196167,673600,0.0,0.0,31.812138408429703,31.828415137212673,31.462196500767334,31.5924072265625,2909600,0.0,0.0,102.25249581022968,102.25249581022968,100.6683002690484,101.37039184570312,2582350,0.0,0.0,211.49273086993261,212.02692152150902,207.35272420900841,210.52926635742188,4618500,0.0,0.0,389.1000061035156,399.07000732421875,373.0,395.3699951171875,12209300,0.0,0.0,144.4216843482762,144.75373266411404,141.61679339891813,142.77020263671875,7746800,0.0,0.0,10.3100004196167,10.739999771118164,10.170000076293945,10.430000305175781,1303000,0.0,0.0,8.6899995803833,9.09000015258789,8.255000114440918,8.359999656677246,273300,0.0,0.0,27.15999984741211,27.399999618530273,26.479999542236328,26.93000030517578,962600,0.0,0.0,,,,,,,
2021-06-09 00:00:00-04:00,120.0,122.2699966430664,119.29000091552734,119.9800033569336,805300,0.0,0.0,212.0,215.47000122070312,211.5500030517578,213.55999755859375,1599900,0.0,0.0,86.69999694824219,87.97000122070312,84.60800170898438,85.80000305175781,460400,0.0,0.0,80.7300033569336,82.3499984741211,78.15499877929688,80.43000030517578,978300,0.0,0.0,36.35499954223633,38.59000015258789,36.35499954223633,36.400001525878906,1702800,0.0,0.0,75.80541779664856,76.52689619832573,75.63126129246933,76.48543548583984,2068900,0.0,0.0,30.18358912693455,30.83369731853135,30.168110008998926,30.81048011779785,29824000,0.0,0.0,52.366559892325135,53.618062179697674,52.2847639479517,53.495365142822266,13693600,0.0,0.0,2.700000047683716,2.75,2.700000047683716,2.75,1400,0.0,0.0,11.649999618530273,11.930000305175781,11.420000076293945,11.529999732971191,773900,0.0,0.0,31.983027101008815,32.18648147583008,31.94233684693804,32.18648147583008,3345900,0.0,0.0,102.54052544500898,103.80068076799749,102.36050619913664,103.69266510009766,3743250,0.0,0.0,211.14931827200888,216.2813765963795,210.10953874094412,215.58502197265625,4934900,0.0,0.0,395.0,414.79998779296875,390.8399963378906,406.94000244140625,6196900,0.0,0.0,143.29450876717655,144.85860535868278,143.00615308274905,144.6925811767578,5552600,0.0,0.0,10.529999732971191,10.850000381469727,10.380000114440918,10.569999694824219,1455500,0.0,0.0,8.350000381469727,8.670000076293945,8.199999809265137,8.5,197600,0.0,0.0,27.06999969482422,27.90999984741211,27.06999969482422,27.579999923706055,691100,0.0,0.0,,,,,,,
2021-06-10 00:00:00-04:00,118.31999969482422,124.1500015258789,118.31999969482422,123.70999908447266,1167200,0.0,0.0,213.82000732421875,217.25999450683594,211.27999877929688,216.77000427246094,2623200,0.0,0.0,84.94999694824219,88.2699966430664,84.08000183105469,87.91000366210938,389200,0.0,0.0,80.2699966430664,84.41000366210938,79.19000244140625,83.1500015258789,1064100,0.0,0.0,36.060001373291016,37.27000045776367,35.16999816894531,36.900001525878906,1214400,0.0,0.0,76.75081963078766,77.71279308668844,76.70935258508366,77.53864288330078,2076900,0.0,0.0,30.880130138895147,31.514759119387858,30.872389104893845,31.483800888061523,42613700,0.0,0.0,53.61805052034149,55.376684784158414,53.51171019921248,55.12311553955078,15019300,0.0,0.0,2.75,2.799999952316284,2.75,2.799999952316284,26600,0.0,0.0,11.520000457763672,11.90999984741211,11.390000343322754,11.760000228881836,589000,0.0,0.0,32.43062429176581,32.748015706496574,32.42248748319348,32.73987579345703,6527300,0.0,0.0,104.66478667952381,105.99695246267322,104.32274736162456,105.92494201660156,3779150,0.0,0.0,216.51030656826413,224.9810849493943,215.82348591273453,222.77752685546875,5598200,0.0,0.0,406.94000244140625,426.82000732421875,404.25,414.7099914550781,4753800,0.0,0.0,145.05080122797267,146.43140683963622,145.0071085609768,145.9945068359375,6463100,0.0,0.0,10.630000114440918,10.770000457763672,10.449999809265137,10.729999542236328,900500,0.0,0.0,8.539999961853027,8.652000427246094,8.300000190734863,8.600000381469727,122500,0.0,0.0,27.6200008392334,29.190000534057617,27.360000610351562,29.06999969482422,1419000,0.0,0.0,,,,,,,
2021-06-11 00:00:00-04:00,129.17999267578125,129.99000549316406,124.69999694824219,127.0,1547900,0.0,0.0,194.0399932861328,200.0500030517578,192.8800048828125,193.02000427246094,13725100,0.0,0.0,89.20999908447266,91.1500015258789,86.78800201416016,88.76000213623047,397600,0.0,0.0,85.0,86.08999633789062,83.19999694824219,85.29000091552734,1183500,0.0,0.0,37.540000915527344,38.25,36.61000061035156,37.41999816894531,1028100,0.0,0.0,77.3396080161184,77.3396080161184,76.73422336908374,76.86691284179688,1379700,0.0,0.0,31.468323161478015,31.476061243481457,30.9188278167071,31.07361602783203,21386900,0.0,0.0,55.532116695234976,55.573017790098675,54.62416730681262,55.08222961425781,9541600,0.0,0.0,2.799999952316284,2.8299999237060547,2.799999952316284,2.809999942779541,117700,0.0,0.0,11.800000190734863,11.899999618530273,11.619999885559082,11.760000228881836,564200,0.0,0.0,32.756154678889914,32.79684493337393,32.53642357931531,32.674774169921875,2873800,0.0,0.0,106.44700758802799,106.48301281111063,105.36687149743148,105.7989273071289,3842200,0.0,0.0,216.5675463492931,219.00956895822503,211.3496247122194,213.76303100585938,5636000,0.0,0.0,423.3299865722656,427.5,395.3299865722656,396.6400146484375,4221600,0.0,0.0,145.98579338329463,145.99452658462315,143.49545769209215,144.14207458496094,7389900,0.0,0.0,10.779999732971191,10.880000114440918,10.416000366210938,10.710000038146973,587000,0.0,0.0,8.640000343322754,8.699999809265137,8.4399995803833,8.5600004196167,106400,0.0,0.0,29.270000457763672,30.149999618530273,28.829999923706055,30.059999465942383,1169900,0.0,0.0,,,,,,,
2021-06-14 00:00:00-04:00,129.1999969482422,130.38900756835938,127.30000305175781,128.75999450683594,1092100,0.0,0.0,195.66000366210938,196.32000732421875,192.6300048828125,194.8000030517578,3399200,0.0,0.0,89.45999908447266,92.75,88.61399841308594,91.95999908447266,493300,0.0,0.0,84.20999908447266,89.26000213623047,84.20999908447266,88.0,1740900,0.0,0.0,37.83000183105469,38.880001068115234,37.32600021362305,38.529998779296875,1146000,0.0,0.0,77.28984332266084,77.67132237852296,77.13228248861212,77.61326599121094,1161600,0.0,0.0,30.980754324860897,31.011712570539462,30.477696118117827,30.671180725097656,23408300,0.0,0.0,55.06587803721344,55.172212156856,54.51783826265094,55.04133987426758,5426600,0.0,0.0,2.8359999656677246,2.8359999656677246,2.8359999656677246,2.8359999656677246,100,0.0,0.0,11.760000228881836,11.850000381469727,11.619999885559082,11.75,1027500,0.0,0.0,32.772432385617435,32.951473236083984,32.69104876973831,32.951473236083984,3046400,0.0,0.0,106.14096730186174,106.15897334716486,104.98882762505201,105.78092193603516,3298350,0.0,0.0,213.89657191772042,216.21459527249505,212.7423417557334,215.68040466308594,2720700,0.0,0.0,396.239990234375,409.8800048828125,395.1400146484375,406.1400146484375,2102600,0.0,0.0,143.74011860278685,144.57897257792814,143.2158332016821,144.5003204345703,4931300,0.0,0.0,10.8100004196167,11.052000045776367,10.640000343322754,10.739999771118164,901700,0.0,0.0,8.5600004196167,8.800000190734863,8.260000228881836,8.399999618530273,121100,0.0,0.0,30.280000686645508,30.739999771118164,29.530000686645508,29.969999313354492,1394600,0.0,0.0,,,,,,,
2021-06-15 00:00:00-04:00,128.27000427246094,128.27000427246094,122.19000244140625,123.62000274658203,1068500,0.0,0.0,195.91000366210938,196.0,188.00999450683594,188.97000122070312,4608900,0.0,0.0,90.37999725341797,92.4800033569336,86.66999816894531,88.45999908447266,418800,0.0,0.0,87.19999694824219,89.70999908447266,82.73999786376953,88.6500015258789,1149100,0.0,0.0,38.349998474121094,38.349998474121094,34.900001525878906,35.099998474121094,1757100,0.0,0.0,78.21866021019902,78.25183258116863,77.67962025416281,77.87865447998047,1706900,0.0,0.0,30.73309050808583,30.833703318074424,30.485430477606553,30.64021873474121,20206900,0.0,0.0,55.213110003605344,55.27036779398384,54.7386847458229,55.14767074584961,6247700,0.0,0.0,2.8359999656677246,2.8359999656677246,2.8359999656677246,2.8359999656677246,200,0.0,0.0,11.75,11.800000190734863,11.199999809265137,11.270000457763672,1009600,0.0,0.0,32.90264090932586,33.024714772907124,32.861950656287874,33.01657485961914,2427700,0.0,0.0,106.19497775572326,106.23097611146497,105.45688785172395,105.92494201660156,2970200,0.0,0.0,215.68043510811177,216.2146257929262,212.59927563827839,213.21932983398438,2188900,0.0,0.0,403.5,410.4100036621094,393.9100036621094,396.0799865722656,1905100,0.0,0.0,144.3779878227662,144.92848615630712,143.64399893346592,143.73138427734375,5062900,0.0,0.0,10.800000190734863,10.8100004196167,10.5,10.760000228881836,716700,0.0,0.0,8.510000228881836,8.510000228881836,7.75,7.880000114440918,134300,0.0,0.0,29.889999389648438,29.889999389648438,28.8799991607666,29.309999465942383,706900,0.0,0.0,,,,,,,
2021-06-16 00:00:00-04:00,123.37000274658203,125.2300033569336,119.56999969482422,123.91000366210938,1067300,0.0,0.0,189.57000732421875,192.5500030517578,187.1999969482422,187.49000549316406,2796400,0.0,0.0,86.19000244140625,86.4800033569336,79.51000213623047,83.45999908447266,721100,0.0,0.0,88.30000305175781,89.0,75.22000122070312,79.23999786376953,2416700,0.0,0.0,35.0099983215332,35.2400016784668,33.150001525878906,35.0,1036700,0.0,0.0,78.23523484454168,78.59182988550565,77.72107896709278,77.77912902832031,1568400,0.0,0.0,30.663431478822652,30.833698832132917,30.40029236567952,30.415771484375,19177500,0.0,0.0,55.147663927979664,55.50757356050972,54.6732387288501,54.738677978515625,10795500,0.0,0.0,2.8359999656677246,2.8359999656677246,2.8359999656677246,2.8359999656677246,0,0.0,0.0,11.25,11.420000076293945,10.880000114440918,11.260000228881836,749000,0.0,0.0,33.3176887782756,33.724597545934174,33.04913060594406,33.089820861816406,5022200,0.0,0.0,105.96096412663765,106.82506901532773,104.91683309407762,105.15086364746094,3484200,0.0,0.0,213.22883816048514,214.02059017172908,210.0522961957122,210.58648681640625,2548800,0.0,0.0,394.29998779296875,403.010009765625,388.5199890136719,391.30999755859375,1572800,0.0,0.0,144.0022396202354,144.83234693604837,142.8488172447339,143.67892456054688,6988500,0.0,0.0,10.670000076293945,10.960000038146973,10.619999885559082,10.890000343322754,954300,0.0,0.0,7.96999979019165,8.07699966430664,7.510000228881836,7.75,104500,0.0,0.0,29.309999465942383,29.59000015258789,28.31999969482422,29.0,1101500,0.0,0.0,,,,,,,
2021-06-17 00:00:00-04:00,123.0199966430664,128.75999450683594,122.58999633789062,127.2699966430664,1325700,0.0,0.0,187.49000549316406,189.1699981689453,185.63999938964844,188.36000061035156,4314200,0.0,0.0,82.54000091552734,86.23400115966797,82.25,85.0,601900,0.0,0.0,78.24500274658203,82.87000274658203,76.30000305175781,76.5,1791300,0.0,0.0,34.14699935913086,36.72100067138672,34.020999908447266,36.15999984741211,1032000,0.0,0.0,77.69620212675393,78.0859695394126,77.45570720560322,78.07767486572266,2276000,0.0,0.0,30.392557891424136,30.640217915279838,30.237769638429235,30.555084228515625,19580100,0.0,0.0,54.828664160188,54.94317974511199,54.17429028071253,54.615989685058594,8841500,0.0,0.0,2.809999942779541,2.809999942779541,2.7200000286102295,2.7300000190734863,8100,0.0,0.0,11.1899995803833,11.520000457763672,11.1899995803833,11.449999809265137,668300,0.0,0.0,32.93519435354317,33.08168174805377,32.75615351481526,33.01657485961914,2768700,0.0,0.0,104.52078803707145,105.24087200188104,104.1787418015389,105.0428466796875,2437500,0.0,0.0,210.1190662914748,212.81865012409165,210.1190662914748,211.96966552734375,1890700,0.0,0.0,391.30999755859375,396.8900146484375,380.1700134277344,383.5199890136719,1832800,0.0,0.0,143.46923443852694,144.78866773337353,142.86631026191884,144.36924743652344,5874700,0.0,0.0,10.869999885559082,11.289999961853027,10.78499984741211,11.140000343322754,750600,0.0,0.0,7.809999942779541,7.809999942779541,7.5,7.539999961853027,111500,0.0,0.0,28.739999771118164,29.479999542236328,28.540000915527344,29.229999542236328,945700,0.0,0.0,,,,,,,
2021-06-18 00:00:00-04:00,124.5,128.0,124.5,127.83000183105469,1241800,0.0,0.0,188.52000427246094,188.83999633789062,185.8800048828125,187.85000610351562,3517900,0.0,0.0,84.20999908447266,85.98999786376953,82.62000274658203,85.0,855800,0.0,0.0,74.87000274658203,77.1500015258789,74.6500015258789,75.91999816894531,1991100,0.0,0.0,35.70000076293945,36.16999816894531,34.68000030517578,35.880001068115234,1345000,0.0,0.0,77.47229177608145,77.5966865759907,76.95813588269735,77.13228607177734,1328500,0.0,0.0,30.41576709791703,30.524117960819385,29.95140541338134,30.03653907775879,37775900,0.0,0.0,54.31334386176602,54.583276128531104,53.806198958204156,54.370601654052734,15038300,0.0,0.0,2.75,2.7829999923706055,2.700000047683716,2.7100000381469727,83400,0.0,0.0,11.270000457763672,11.460000038146973,11.0600004196167,11.34000015258789,2881100,0.0,0.0,32.52829396428518,32.65850467011238,32.37366661679356,32.4224967956543,9967600,0.0,0.0,104.10672855738135,105.49289194959418,103.63866749973238,105.07884216308594,7053650,0.0,0.0,210.27171537694136,210.8631532467409,208.25896641339247,208.47836303710938,4016600,0.0,0.0,387.19000244140625,391.0,381.6499938964844,388.44000244140625,2873600,0.0,0.0,142.66537203220506,143.4692666705766,141.37213804891994,141.5381622314453,12993000,0.0,0.0,11.0,11.300000190734863,10.8100004196167,11.229999542236328,1829500,0.0,0.0,7.5,7.599999904632568,7.289999961853027,7.46999979019165,237100,0.0,0.0,28.780000686645508,29.15999984741211,28.280000686645508,29.100000381469727,1501800,0.0,0.0,,,,,,,
2021-06-21 00:00:00-04:00,126.83999633789062,130.41000366210938,124.80000305175781,129.6199951171875,1022800,0.0,0.0,188.11000061035156,190.85000610351562,187.47999572753906,187.6999969482422,2027200,0.0,0.0,84.9800033569336,88.21499633789062,82.55400085449219,85.91999816894531,614800,0.0,0.0,76.31999969482422,80.3949966430664,75.41000366210938,79.22000122070312,1021800,0.0,0.0,35.720001220703125,37.2400016784668,34.75,36.86000061035156,849200,0.0,0.0,77.42254228787687,77.98645994039458,77.19034201807243,77.87865447998047,1080800,0.0,0.0,30.09072534047016,30.5550871921545,30.09072534047016,30.508649826049805,19488100,0.0,0.0,54.48512234808694,54.93500950155123,54.3787882211917,54.665077209472656,10195400,0.0,0.0,2.75,2.7850000858306885,2.7200000286102295,2.7850000858306885,2900,0.0,0.0,11.369999885559082,11.569999694824219,11.260000228881836,11.569999694824219,787100,0.0,0.0,32.373653411865234,32.4794505373424,32.251582671207125,32.373653411865234,3908200,0.0,0.0,104.77280752187933,105.24086170986753,104.37675691622393,104.97083282470703,2652550,0.0,0.0,209.00297514273404,213.4577605559282,208.02997686950755,212.408447265625,3671300,0.0,0.0,388.8599853515625,390.989990234375,379.1099853515625,380.9100036621094,1897900,0.0,0.0,142.2284623496783,143.53041611504443,141.77408251220172,143.16342163085938,6592300,0.0,0.0,11.210000038146973,11.399999618530273,10.90999984741211,11.25,588600,0.0,0.0,7.46999979019165,7.519999980926514,7.050000190734863,7.25,214400,0.0,0.0,29.170000076293945,29.18000030517578,28.170000076293945,28.770000457763672,1131300,0.0,0.0,,,,,,,
2021-06-22 00:00:00-04:00,128.99000549316406,131.50999450683594,127.12999725341797,129.1999969482422,885800,0.0,0.0,188.1300048828125,188.94000244140625,185.3300018310547,188.8699951171875,1879500,0.0,0.0,85.16000366210938,86.9000015258789,83.5199966430664,85.98999786376953,505300,0.0,0.0,81.0,81.4000015258789,77.88999938964844,78.91000366210938,1078800,0.0,0.0,36.86000061035156,36.88999938964844,35.709999084472656,36.40999984741211,757700,0.0,0.0,77.372772767879,77.56350595740088,77.15715555943622,77.2317886352539,1273600,0.0,0.0,30.500904821308474,30.717606575951525,30.384812908555425,30.65569305419922,15975900,0.0,0.0,54.599624179440944,54.63234380422936,53.74893265683319,53.937068939208984,9458700,0.0,0.0,2.7850000858306885,2.7850000858306885,2.7850000858306885,2.7850000858306885,0,0.0,0.0,11.550000190734863,11.609999656677246,11.170000076293945,11.449999809265137,1064500,0.0,0.0,32.14578741477939,32.16206413537355,31.763292241984217,31.803985595703125,3606200,0.0,0.0,104.70080483796467,104.98883979054291,103.85469916032457,104.2147445678711,2449950,0.0,0.0,212.37028484165282,213.3051182748669,210.34797339423406,211.23512268066406,1658800,0.0,0.0,379.95001220703125,381.0,369.489990234375,374.3999938964844,1770000,0.0,0.0,143.04984356125377,143.33818590811114,142.67410252376246,142.97119140625,5627800,0.0,0.0,11.319999694824219,11.350000381469727,10.6899995803833,11.09000015258789,644800,0.0,0.0,7.21999979019165,7.389999866485596,7.099999904632568,7.340000152587891,154400,0.0,0.0,28.549999237060547,28.600000381469727,27.5,27.6200008392334,1142500,0.0,0.0,,,,,,,
2021-06-23 00:00:00-04:00,129.0,132.89999389648438,128.6300048828125,130.67999267578125,964400,0.0,0.0,188.19000244140625,189.77999877929688,187.08999633789062,187.52000427246094,1930600,0.0,0.0,85.81999969482422,87.62000274658203,85.68000030517578,86.11000061035156,720300,0.0,0.0,80.01000213623047,84.98999786376953,79.6500015258789,83.58999633789062,1561900,0.0,0.0,36.40999984741211,38.2400016784668,36.36000061035156,37.81999969482422,1179200,0.0,0.0,77.71278879565105,77.71278879565105,76.61812591552734,76.61812591552734,1805200,0.0,0.0,30.671179541757873,30.69439674895064,30.168118402082847,30.222293853759766,22025400,0.0,0.0,54.10883855579387,54.166096335065674,53.36448118463048,53.38084411621094,7473100,0.0,0.0,2.740000009536743,2.740000009536743,2.740000009536743,2.740000009536743,100,0.0,0.0,11.479999542236328,11.75,11.460000038146973,11.619999885559082,865600,0.0,0.0,32.94333180633675,33.02471541847091,32.357382216840286,32.430625915527344,14933200,0.0,0.0,105.94295972542153,105.94295972542153,104.19675074015822,104.37677001953125,2902400,0.0,0.0,211.95062923879323,211.99832795686098,206.9998021488254,207.09519958496094,2419600,0.0,0.0,376.010009765625,376.010009765625,364.29998779296875,371.8999938964844,1778500,0.0,0.0,143.032366276321,143.032366276321,141.97506209822004,142.10614013671875,4493400,0.0,0.0,11.050000190734863,11.425000190734863,10.9399995803833,11.0,408300,0.0,0.0,7.420000076293945,7.420000076293945,7.050000190734863,7.199999809265137,183900,0.0,0.0,27.43000030517578,27.950000762939453,27.06999969482422,27.84000015258789,1113500,0.0,0.0,,,,,,,
